datetime,week_day,holiday_type,bitcoin,temperature,power
2021-04-05 10:00:00,1,1,58927.47368,7.9,217.014
2021-04-05 11:00:00,1,1,58927.47368,7.9,216.773
2021-04-05 12:00:00,1,1,58927.47368,7.9,215.159
2021-04-05 13:00:00,1,1,58927.47368,7.0,219.027
2021-04-05 14:00:00,1,1,58927.47368,6.1,228.272
2021-04-05 15:00:00,1,1,58927.47368,5.2,248.384
2021-04-05 16:00:00,1,1,58927.47368,3.7,256.9909999999999
2021-04-05 17:00:00,1,1,58927.47368,2.1,257.039
2021-04-05 18:00:00,1,1,58927.47368,0.6,247.106
2021-04-05 19:00:00,1,1,58927.47368,-0.2,236.89
2021-04-05 20:00:00,1,1,58927.47368,-1.0,231.772
2021-04-05 21:00:00,1,1,58927.47368,-1.8,226.587
2021-04-05 22:00:00,1,1,58927.47368,-2.1,224.567
2021-04-05 23:00:00,1,1,58927.47368,-2.5,226.664
2021-04-06 00:00:00,1,1,58927.47368,-2.8,231.037
2021-04-06 01:00:00,2,1,58395.0947,-1.9,237.56
2021-04-06 02:00:00,2,1,58395.0947,-1.0,246.003
2021-04-06 03:00:00,2,1,58395.0947,-0.1,242.336
2021-04-06 04:00:00,2,1,58395.0947,2.5,234.701
2021-04-06 05:00:00,2,1,58395.0947,5.0,228.725
2021-04-06 06:00:00,2,1,58395.0947,7.6,219.229
2021-04-06 07:00:00,2,1,58395.0947,9.0,210.052
2021-04-06 08:00:00,2,1,58395.0947,10.3,198.694
2021-04-06 09:00:00,2,1,58395.0947,11.7,193.897
2021-04-06 10:00:00,2,1,58395.0947,12.0,192.769
2021-04-06 11:00:00,2,1,58395.0947,12.4,188.696
2021-04-06 12:00:00,2,1,58395.0947,12.7,190.938
2021-04-06 13:00:00,2,1,58395.0947,10.5,199.175
2021-04-06 14:00:00,2,1,58395.0947,8.3,207.447
2021-04-06 15:00:00,2,1,58395.0947,6.1,232.185
2021-04-06 16:00:00,2,1,58395.0947,4.4,246.203
2021-04-06 17:00:00,2,1,58395.0947,2.8,246.679
2021-04-06 18:00:00,2,1,58395.0947,1.1,239.986
2021-04-06 19:00:00,2,1,58395.0947,0.6,227.166
2021-04-06 20:00:00,2,1,58395.0947,0.1,219.02
2021-04-06 21:00:00,2,1,58395.0947,-0.4,215.582
2021-04-06 22:00:00,2,1,58395.0947,-0.8,216.858
2021-04-06 23:00:00,2,1,58395.0947,-1.3,218.305
2021-04-07 00:00:00,2,1,58395.0947,-1.7,219.878
2021-04-07 01:00:00,3,1,56178.09949,-0.8,227.151
2021-04-07 02:00:00,3,1,56178.09949,0.1,235.558
2021-04-07 03:00:00,3,1,56178.09949,1.0,228.38
2021-04-07 04:00:00,3,1,56178.09949,3.7,221.839
2021-04-07 05:00:00,3,1,56178.09949,6.3,213.866
2021-04-07 06:00:00,3,1,56178.09949,9.0,203.646
2021-04-07 07:00:00,3,1,56178.09949,11.0,198.697
2021-04-07 08:00:00,3,1,56178.09949,13.0,190.174
2021-04-07 09:00:00,3,1,56178.09949,15.0,182.833
2021-04-07 10:00:00,3,1,56178.09949,15.6,178.115
2021-04-07 11:00:00,3,1,56178.09949,16.1,176.386
2021-04-07 12:00:00,3,1,56178.09949,16.7,175.208
2021-04-07 13:00:00,3,1,56178.09949,12.6,180.736
2021-04-07 14:00:00,3,1,56178.09949,8.5,189.327
2021-04-07 15:00:00,3,1,56178.09949,4.4,219.97
2021-04-07 16:00:00,3,1,56178.09949,3.6,235.724
2021-04-07 17:00:00,3,1,56178.09949,2.7,233.52
2021-04-07 18:00:00,3,1,56178.09949,1.9,228.863
2021-04-07 19:00:00,3,1,56178.09949,1.1,214.849
2021-04-07 20:00:00,3,1,56178.09949,0.4,210.019
2021-04-07 21:00:00,3,1,56178.09949,-0.4,203.871
2021-04-07 22:00:00,3,1,56178.09949,-0.9,202.921
2021-04-07 23:00:00,3,1,56178.09949,-1.4,204.938
2021-04-08 00:00:00,3,1,56178.09949,-1.9,206.411
2021-04-08 01:00:00,4,1,58032.78955,-0.9,210.83
2021-04-08 02:00:00,4,1,58032.78955,0.0,221.863
2021-04-08 03:00:00,4,1,58032.78955,1.0,217.945
2021-04-08 04:00:00,4,1,58032.78955,3.3,213.135
2021-04-08 05:00:00,4,1,58032.78955,5.5,206.574
2021-04-08 06:00:00,4,1,58032.78955,7.8,200.605
2021-04-08 07:00:00,4,1,58032.78955,8.9,193.927
2021-04-08 08:00:00,4,1,58032.78955,10.1,191.957
2021-04-08 09:00:00,4,1,58032.78955,11.2,189.94
2021-04-08 10:00:00,4,1,58032.78955,10.2,191.786
2021-04-08 11:00:00,4,1,58032.78955,9.1,194.288
2021-04-08 12:00:00,4,1,58032.78955,8.1,200.796
2021-04-08 13:00:00,4,1,58032.78955,7.2,209.548
2021-04-08 14:00:00,4,1,58032.78955,6.2,217.178
2021-04-08 15:00:00,4,1,58032.78955,5.3,237.683
2021-04-08 16:00:00,4,1,58032.78955,4.4,246.75
2021-04-08 17:00:00,4,1,58032.78955,3.5,242.692
2021-04-08 18:00:00,4,1,58032.78955,2.6,230.524
2021-04-08 19:00:00,4,1,58032.78955,2.9,221.309
2021-04-08 20:00:00,4,1,58032.78955,3.1,214.96
2021-04-08 21:00:00,4,1,58032.78955,3.4,210.982
2021-04-08 22:00:00,4,1,58032.78955,3.1,206.418
2021-04-08 23:00:00,4,1,58032.78955,2.9,208.254
2021-04-09 00:00:00,4,1,58032.78955,2.6,208.527
2021-04-09 01:00:00,5,1,58442.27368,2.6,216.484
2021-04-09 02:00:00,5,1,58442.27368,2.5,226.294
2021-04-09 03:00:00,5,1,58442.27368,2.5,220.979
2021-04-09 04:00:00,5,1,58442.27368,3.9,219.139
2021-04-09 05:00:00,5,1,58442.27368,5.2,216.127
2021-04-09 06:00:00,5,1,58442.27368,6.6,201.301
2021-04-09 07:00:00,5,1,58442.27368,6.9,198.182
2021-04-09 08:00:00,5,1,58442.27368,7.2,195.191
2021-04-09 09:00:00,5,1,58442.27368,7.5,197.892
2021-04-09 10:00:00,5,1,58442.27368,7.3,200.5
2021-04-09 11:00:00,5,1,58442.27368,7.1,204.17
2021-04-09 12:00:00,5,1,58442.27368,6.9,210.186
2021-04-09 13:00:00,5,1,58442.27368,6.2,216.768
2021-04-09 14:00:00,5,1,58442.27368,5.6,226.897
2021-04-09 15:00:00,5,1,58442.27368,4.9,239.997
2021-04-09 16:00:00,5,1,58442.27368,3.7,246.932
2021-04-09 17:00:00,5,1,58442.27368,2.4,245.31
2021-04-09 18:00:00,5,1,58442.27368,1.2,234.472
2021-04-09 19:00:00,5,1,58442.27368,0.6,224.142
2021-04-09 20:00:00,5,1,58442.27368,-0.1,217.84
2021-04-09 21:00:00,5,1,58442.27368,-0.7,213.476
2021-04-09 22:00:00,5,1,58442.27368,-1.1,213.905
2021-04-09 23:00:00,5,1,58442.27368,-1.5,211.713
2021-04-10 00:00:00,5,1,58442.27368,-1.9,212.35
2021-04-10 01:00:00,6,0,59064.99402,-1.2,216.672
2021-04-10 02:00:00,6,0,59064.99402,-0.4,221.353
2021-04-10 03:00:00,6,0,59064.99402,0.3,224.447
2021-04-10 04:00:00,6,0,59064.99402,1.3,221.301
2021-04-10 05:00:00,6,0,59064.99402,2.4,217.625
2021-04-10 06:00:00,6,0,59064.99402,3.4,214.832
2021-04-10 07:00:00,6,0,59064.99402,3.6,213.678
2021-04-10 08:00:00,6,0,59064.99402,3.9,214.794
2021-04-10 09:00:00,6,0,59064.99402,4.1,212.792
2021-04-10 10:00:00,6,0,59064.99402,4.4,211.519
2021-04-10 11:00:00,6,0,59064.99402,4.7,209.712
2021-04-10 12:00:00,6,0,59064.99402,5.0,216.262
2021-04-10 13:00:00,6,0,59064.99402,4.2,218.672
2021-04-10 14:00:00,6,0,59064.99402,3.4,229.339
2021-04-10 15:00:00,6,0,59064.99402,2.6,242.803
2021-04-10 16:00:00,6,0,59064.99402,1.1,253.319
2021-04-10 17:00:00,6,0,59064.99402,-0.4,250.148
2021-04-10 18:00:00,6,0,59064.99402,-1.9,241.115
2021-04-10 19:00:00,6,0,59064.99402,-2.1,235.818
2021-04-10 20:00:00,6,0,59064.99402,-2.3,228.014
2021-04-10 21:00:00,6,0,59064.99402,-2.5,223.571
2021-04-10 22:00:00,6,0,59064.99402,-3.1,221.737
2021-04-10 23:00:00,6,0,59064.99402,-3.8,223.69
2021-04-11 00:00:00,6,0,59064.99402,-4.4,222.296
2021-04-11 01:00:00,7,0,59685.73956,-3.9,224.731
2021-04-11 02:00:00,7,0,59685.73956,-3.5,226.966
2021-04-11 03:00:00,7,0,59685.73956,-3.0,229.986
2021-04-11 04:00:00,7,0,59685.73956,-1.8,233.945
2021-04-11 05:00:00,7,0,59685.73956,-0.5,235.154
2021-04-11 06:00:00,7,0,59685.73956,0.7,233.919
2021-04-11 07:00:00,7,0,59685.73956,1.2,230.689
2021-04-11 08:00:00,7,0,59685.73956,1.6,227.146
2021-04-11 09:00:00,7,0,59685.73956,2.1,222.905
2021-04-11 10:00:00,7,0,59685.73956,2.3,223.062
2021-04-11 11:00:00,7,0,59685.73956,2.4,223.29
2021-04-11 12:00:00,7,0,59685.73956,2.6,227.093
2021-04-11 13:00:00,7,0,59685.73956,1.5,229.658
2021-04-11 14:00:00,7,0,59685.73956,0.5,237.829
2021-04-11 15:00:00,7,0,59685.73956,-0.6,251.14
2021-04-11 16:00:00,7,0,59685.73956,-1.4,267.46
2021-04-11 17:00:00,7,0,59685.73956,-2.3,259.693
2021-04-11 18:00:00,7,0,59685.73956,-3.1,252.813
2021-04-11 19:00:00,7,0,59685.73956,-3.4,243.171
2021-04-11 20:00:00,7,0,59685.73956,-3.8,236.094
2021-04-11 21:00:00,7,0,59685.73956,-4.1,233.268
2021-04-11 22:00:00,7,0,59685.73956,-5.8,230.005
2021-04-11 23:00:00,7,0,59685.73956,-7.4,231.906
2021-04-12 00:00:00,7,0,59685.73956,-9.1,235.151
2021-04-12 01:00:00,1,1,60247.44319,-7.6,240.856
2021-04-12 02:00:00,1,1,60247.44319,-6.2,250.378
2021-04-12 03:00:00,1,1,60247.44319,-4.7,252.164
2021-04-12 04:00:00,1,1,60247.44319,-2.0,246.129
2021-04-12 05:00:00,1,1,60247.44319,0.8,242.271
2021-04-12 06:00:00,1,1,60247.44319,3.5,234.088
2021-04-12 07:00:00,1,1,60247.44319,5.1,230.411
2021-04-12 08:00:00,1,1,60247.44319,6.8,216.165
2021-04-12 09:00:00,1,1,60247.44319,8.4,212.729
2021-04-12 10:00:00,1,1,60247.44319,7.3,220.944
2021-04-12 11:00:00,1,1,60247.44319,6.3,228.316
2021-04-12 12:00:00,1,1,60247.44319,5.2,240.775
2021-04-12 13:00:00,1,1,60247.44319,4.4,247.928
2021-04-12 14:00:00,1,1,60247.44319,3.7,253.016
2021-04-12 15:00:00,1,1,60247.44319,2.9,261.275
2021-04-12 16:00:00,1,1,60247.44319,1.7,267.52
2021-04-12 17:00:00,1,1,60247.44319,0.6,269.808
2021-04-12 18:00:00,1,1,60247.44319,-0.6,253.883
2021-04-12 19:00:00,1,1,60247.44319,-1.2,242.303
2021-04-12 20:00:00,1,1,60247.44319,-1.8,237.514
2021-04-12 21:00:00,1,1,60247.44319,-2.4,232.78
2021-04-12 22:00:00,1,1,60247.44319,-3.5,232.902
2021-04-12 23:00:00,1,1,60247.44319,-4.5,235.129
2021-04-13 00:00:00,1,1,60247.44319,-5.6,236.29
2021-04-13 01:00:00,2,1,63167.59289,-4.3,243.518
2021-04-13 02:00:00,2,1,63167.59289,-2.9,252.785
2021-04-13 03:00:00,2,1,63167.59289,-1.6,252.513
2021-04-13 04:00:00,2,1,63167.59289,1.1,246.572
2021-04-13 05:00:00,2,1,63167.59289,3.8,242.433
2021-04-13 06:00:00,2,1,63167.59289,6.5,235.88
2021-04-13 07:00:00,2,1,63167.59289,7.0,233.086
2021-04-13 08:00:00,2,1,63167.59289,7.5,231.487
2021-04-13 09:00:00,2,1,63167.59289,8.0,231.928
2021-04-13 10:00:00,2,1,63167.59289,7.8,232.805
2021-04-13 11:00:00,2,1,63167.59289,7.6,237.495
2021-04-13 12:00:00,2,1,63167.59289,7.4,241.573
2021-04-13 13:00:00,2,1,63167.59289,6.0,244.944
2021-04-13 14:00:00,2,1,63167.59289,4.7,252.434
2021-04-13 15:00:00,2,1,63167.59289,3.3,264.697
2021-04-13 16:00:00,2,1,63167.59289,2.9,269.167
2021-04-13 17:00:00,2,1,63167.59289,2.6,264.82
2021-04-13 18:00:00,2,1,63167.59289,2.2,252.889
2021-04-13 19:00:00,2,1,63167.59289,1.9,237.804
2021-04-13 20:00:00,2,1,63167.59289,1.5,231.164
2021-04-13 21:00:00,2,1,63167.59289,1.2,229.639
2021-04-13 22:00:00,2,1,63167.59289,0.8,228.778
2021-04-13 23:00:00,2,1,63167.59289,0.4,228.25
2021-04-14 00:00:00,2,1,63167.59289,0.0,230.133
2021-04-14 01:00:00,3,1,62306.93022,0.0,233.957
2021-04-14 02:00:00,3,1,62306.93022,0.0,241.969
2021-04-14 03:00:00,3,1,62306.93022,0.0,241.675
2021-04-14 04:00:00,3,1,62306.93022,1.1,238.089
2021-04-14 05:00:00,3,1,62306.93022,2.2,226.83
2021-04-14 06:00:00,3,1,62306.93022,3.3,225.109
2021-04-14 07:00:00,3,1,62306.93022,2.4,226.466
2021-04-14 08:00:00,3,1,62306.93022,1.4,220.676
2021-04-14 09:00:00,3,1,62306.93022,0.5,220.895
2021-04-14 10:00:00,3,1,62306.93022,2.2,215.045
2021-04-14 11:00:00,3,1,62306.93022,3.9,218.233
2021-04-14 12:00:00,3,1,62306.93022,5.6,224.094
2021-04-14 13:00:00,3,1,62306.93022,3.9,228.188
2021-04-14 14:00:00,3,1,62306.93022,2.3,237.146
2021-04-14 15:00:00,3,1,62306.93022,0.6,247.818
2021-04-14 16:00:00,3,1,62306.93022,0.0,262.568
2021-04-14 17:00:00,3,1,62306.93022,-0.6,259.092
2021-04-14 18:00:00,3,1,62306.93022,-1.2,248.051
2021-04-14 19:00:00,3,1,62306.93022,-1.9,237.358
2021-04-14 20:00:00,3,1,62306.93022,-2.6,230.678
2021-04-14 21:00:00,3,1,62306.93022,-3.3,227.911
2021-04-14 22:00:00,3,1,62306.93022,-3.3,227.885
2021-04-14 23:00:00,3,1,62306.93022,-3.4,224.984
2021-04-15 00:00:00,3,1,62306.93022,-3.4,229.35
2021-04-15 01:00:00,4,1,63518.54393,-2.7,234.772
2021-04-15 02:00:00,4,1,63518.54393,-2.1,243.47
2021-04-15 03:00:00,4,1,63518.54393,-1.4,245.449
2021-04-15 04:00:00,4,1,63518.54393,-0.2,245.935
2021-04-15 05:00:00,4,1,63518.54393,0.9,246.975
2021-04-15 06:00:00,4,1,63518.54393,2.1,248.681
2021-04-15 07:00:00,4,1,63518.54393,3.3,241.667
2021-04-15 08:00:00,4,1,63518.54393,4.6,237.426
2021-04-15 09:00:00,4,1,63518.54393,5.8,238.91
2021-04-15 10:00:00,4,1,63518.54393,5.4,237.993
2021-04-15 11:00:00,4,1,63518.54393,4.9,240.589
2021-04-15 12:00:00,4,1,63518.54393,4.5,243.098
2021-04-15 13:00:00,4,1,63518.54393,3.4,244.326
2021-04-15 14:00:00,4,1,63518.54393,2.4,252.538
2021-04-15 15:00:00,4,1,63518.54393,1.3,259.499
2021-04-15 16:00:00,4,1,63518.54393,0.5,271.215
2021-04-15 17:00:00,4,1,63518.54393,-0.3,266.275
2021-04-15 18:00:00,4,1,63518.54393,-1.1,258.913
2021-04-15 19:00:00,4,1,63518.54393,-2.1,245.388
2021-04-15 20:00:00,4,1,63518.54393,-3.0,237.986
2021-04-15 21:00:00,4,1,63518.54393,-4.0,235.421
2021-04-15 22:00:00,4,1,63518.54393,-4.0,234.103
2021-04-15 23:00:00,4,1,63518.54393,-4.0,234.54
2021-04-16 00:00:00,4,1,63518.54393,-4.0,234.791
2021-04-16 01:00:00,5,1,62125.38695,-3.2,240.102
2021-04-16 02:00:00,5,1,62125.38695,-2.4,249.264
2021-04-16 03:00:00,5,1,62125.38695,-1.6,247.577
2021-04-16 04:00:00,5,1,62125.38695,1.1,243.059
2021-04-16 05:00:00,5,1,62125.38695,3.8,234.072
2021-04-16 06:00:00,5,1,62125.38695,6.5,223.682
2021-04-16 07:00:00,5,1,62125.38695,8.1,215.235
2021-04-16 08:00:00,5,1,62125.38695,9.7,207.431
2021-04-16 09:00:00,5,1,62125.38695,11.3,204.237
2021-04-16 10:00:00,5,1,62125.38695,12.0,196.794
2021-04-16 11:00:00,5,1,62125.38695,12.6,200.098
2021-04-16 12:00:00,5,1,62125.38695,13.3,199.243
2021-04-16 13:00:00,5,1,62125.38695,12.1,204.578
2021-04-16 14:00:00,5,1,62125.38695,10.8,208.304
2021-04-16 15:00:00,5,1,62125.38695,9.6,222.999
2021-04-16 16:00:00,5,1,62125.38695,7.5,243.81
2021-04-16 17:00:00,5,1,62125.38695,5.3,241.605
2021-04-16 18:00:00,5,1,62125.38695,3.2,234.757
2021-04-16 19:00:00,5,1,62125.38695,2.3,225.781
2021-04-16 20:00:00,5,1,62125.38695,1.5,217.663
2021-04-16 21:00:00,5,1,62125.38695,0.6,215.687
2021-04-16 22:00:00,5,1,62125.38695,0.0,212.28
2021-04-16 23:00:00,5,1,62125.38695,-0.5,210.82
2021-04-17 00:00:00,5,1,62125.38695,-1.1,214.745
2021-04-17 01:00:00,6,0,61398.23577,0.3,216.167
2021-04-17 02:00:00,6,0,61398.23577,1.6,219.953
2021-04-17 03:00:00,6,0,61398.23577,3.0,219.782
2021-04-17 04:00:00,6,0,61398.23577,6.9,217.924
2021-04-17 05:00:00,6,0,61398.23577,10.8,210.476
2021-04-17 06:00:00,6,0,61398.23577,14.7,200.449
2021-04-17 07:00:00,6,0,61398.23577,16.0,191.081
2021-04-17 08:00:00,6,0,61398.23577,17.4,181.073
2021-04-17 09:00:00,6,0,61398.23577,18.7,175.594
2021-04-17 10:00:00,6,0,61398.23577,19.2,173.325
2021-04-17 11:00:00,6,0,61398.23577,19.8,168.723
2021-04-17 12:00:00,6,0,61398.23577,20.3,173.661
2021-04-17 13:00:00,6,0,61398.23577,16.0,178.905
2021-04-17 14:00:00,6,0,61398.23577,11.8,192.546
2021-04-17 15:00:00,6,0,61398.23577,7.5,214.245
2021-04-17 16:00:00,6,0,61398.23577,5.6,234.374
2021-04-17 17:00:00,6,0,61398.23577,3.6,232.435
2021-04-17 18:00:00,6,0,61398.23577,1.7,224.848
2021-04-17 19:00:00,6,0,61398.23577,0.9,219.304
2021-04-17 20:00:00,6,0,61398.23577,0.2,213.956
2021-04-17 21:00:00,6,0,61398.23577,-0.6,210.832
2021-04-17 22:00:00,6,0,61398.23577,-1.4,208.688
2021-04-17 23:00:00,6,0,61398.23577,-2.1,208.635
2021-04-18 00:00:00,6,0,61398.23577,-2.9,207.66
2021-04-18 01:00:00,7,0,56239.04866,-2.5,212.159
2021-04-18 02:00:00,7,0,56239.04866,-2.0,218.467
2021-04-18 03:00:00,7,0,56239.04866,-1.6,221.076
2021-04-18 04:00:00,7,0,56239.04866,-0.8,231.075
2021-04-18 05:00:00,7,0,56239.04866,0.0,231.128
2021-04-18 06:00:00,7,0,56239.04866,0.8,226.087
2021-04-18 07:00:00,7,0,56239.04866,1.7,217.218
2021-04-18 08:00:00,7,0,56239.04866,2.7,208.977
2021-04-18 09:00:00,7,0,56239.04866,3.6,202.856
2021-04-18 10:00:00,7,0,56239.04866,4.1,196.276
2021-04-18 11:00:00,7,0,56239.04866,4.6,195.709
2021-04-18 12:00:00,7,0,56239.04866,5.1,199.171
2021-04-18 13:00:00,7,0,56239.04866,4.3,204.181
2021-04-18 14:00:00,7,0,56239.04866,3.5,214.557
2021-04-18 15:00:00,7,0,56239.04866,2.7,232.875
2021-04-18 16:00:00,7,0,56239.04866,2.0,247.196
2021-04-18 17:00:00,7,0,56239.04866,1.2,243.487
2021-04-18 18:00:00,7,0,56239.04866,0.5,234.372
2021-04-18 19:00:00,7,0,56239.04866,-0.3,224.608
2021-04-18 20:00:00,7,0,56239.04866,-1.2,215.195
2021-04-18 21:00:00,7,0,56239.04866,-2.0,212.114
2021-04-18 22:00:00,7,0,56239.04866,-2.3,211.242
2021-04-18 23:00:00,7,0,56239.04866,-2.5,212.038
2021-04-19 00:00:00,7,0,56239.04866,-2.8,215.883
2021-04-19 01:00:00,1,1,56253.42055,-2.3,221.233
2021-04-19 02:00:00,1,1,56253.42055,-1.7,230.232
2021-04-19 03:00:00,1,1,56253.42055,-1.2,225.921
2021-04-19 04:00:00,1,1,56253.42055,1.1,219.351
2021-04-19 05:00:00,1,1,56253.42055,3.4,217.613
2021-04-19 06:00:00,1,1,56253.42055,5.7,213.144
2021-04-19 07:00:00,1,1,56253.42055,7.0,207.259
2021-04-19 08:00:00,1,1,56253.42055,8.4,200.701
2021-04-19 09:00:00,1,1,56253.42055,9.7,200.754
2021-04-19 10:00:00,1,1,56253.42055,9.8,194.173
2021-04-19 11:00:00,1,1,56253.42055,9.9,193.166
2021-04-19 12:00:00,1,1,56253.42055,10.0,199.976
2021-04-19 13:00:00,1,1,56253.42055,8.2,205.874
2021-04-19 14:00:00,1,1,56253.42055,6.3,218.466
2021-04-19 15:00:00,1,1,56253.42055,4.5,238.561
2021-04-19 16:00:00,1,1,56253.42055,3.9,252.759
2021-04-19 17:00:00,1,1,56253.42055,3.2,251.034
2021-04-19 18:00:00,1,1,56253.42055,2.6,240.44
2021-04-19 19:00:00,1,1,56253.42055,1.9,226.833
2021-04-19 20:00:00,1,1,56253.42055,1.3,222.033
2021-04-19 21:00:00,1,1,56253.42055,0.6,212.849
2021-04-19 22:00:00,1,1,56253.42055,1.3,210.249
2021-04-19 23:00:00,1,1,56253.42055,2.1,211.183
2021-04-20 00:00:00,1,1,56253.42055,2.8,211.978
2021-04-20 01:00:00,2,1,56946.0465,3.0,218.465
2021-04-20 02:00:00,2,1,56946.0465,3.2,228.81
2021-04-20 03:00:00,2,1,56946.0465,3.4,230.581
2021-04-20 04:00:00,2,1,56946.0465,3.2,236.328
2021-04-20 05:00:00,2,1,56946.0465,3.0,236.905
2021-04-20 06:00:00,2,1,56946.0465,2.8,236.432
2021-04-20 07:00:00,2,1,56946.0465,3.3,234.525
2021-04-20 08:00:00,2,1,56946.0465,3.9,232.321
2021-04-20 09:00:00,2,1,56946.0465,4.4,231.687
2021-04-20 10:00:00,2,1,56946.0465,3.7,231.809
2021-04-20 11:00:00,2,1,56946.0465,3.1,230.717
2021-04-20 12:00:00,2,1,56946.0465,2.4,237.096
2021-04-20 13:00:00,2,1,56946.0465,1.0,249.809
2021-04-20 14:00:00,2,1,56946.0465,-0.4,255.751
2021-04-20 15:00:00,2,1,56946.0465,-1.8,263.227
2021-04-20 16:00:00,2,1,56946.0465,-2.2,269.821
2021-04-20 17:00:00,2,1,56946.0465,-2.6,263.802
2021-04-20 18:00:00,2,1,56946.0465,-3.0,254.968
2021-04-20 19:00:00,2,1,56946.0465,-3.1,245.131
2021-04-20 20:00:00,2,1,56946.0465,-3.2,238.34
2021-04-20 21:00:00,2,1,56946.0465,-3.3,234.702
2021-04-20 22:00:00,2,1,56946.0465,-3.4,232.805
2021-04-20 23:00:00,2,1,56946.0465,-3.5,233.612
2021-04-21 00:00:00,2,1,56946.0465,-3.6,236.732
2021-04-21 01:00:00,3,1,55037.26096,-3.5,243.239
2021-04-21 02:00:00,3,1,55037.26096,-3.4,251.246
2021-04-21 03:00:00,3,1,55037.26096,-3.3,259.362
2021-04-21 04:00:00,3,1,55037.26096,-3.4,261.33
2021-04-21 05:00:00,3,1,55037.26096,-3.5,263.9379999999999
2021-04-21 06:00:00,3,1,55037.26096,-3.6,258.176
2021-04-21 07:00:00,3,1,55037.26096,-2.8,250.658
2021-04-21 08:00:00,3,1,55037.26096,-2.0,239.743
2021-04-21 09:00:00,3,1,55037.26096,-1.2,231.636
2021-04-21 10:00:00,3,1,55037.26096,-1.0,229.545
2021-04-21 11:00:00,3,1,55037.26096,-0.7,226.129
2021-04-21 12:00:00,3,1,55037.26096,-0.5,229.05
2021-04-21 13:00:00,3,1,55037.26096,-0.7,238.141
2021-04-21 14:00:00,3,1,55037.26096,-0.8,251.132
2021-04-21 15:00:00,3,1,55037.26096,-1.0,258.379
2021-04-21 16:00:00,3,1,55037.26096,-1.3,269.104
2021-04-21 17:00:00,3,1,55037.26096,-1.6,266.817
2021-04-21 18:00:00,3,1,55037.26096,-1.9,259.4299999999999
2021-04-21 19:00:00,3,1,55037.26096,-2.4,248.176
2021-04-21 20:00:00,3,1,55037.26096,-2.8,239.974
2021-04-21 21:00:00,3,1,55037.26096,-3.3,237.956
2021-04-21 22:00:00,3,1,55037.26096,-4.1,237.181
2021-04-21 23:00:00,3,1,55037.26096,-4.9,236.859
2021-04-22 00:00:00,3,1,55037.26096,-5.7,240.079
2021-04-22 01:00:00,4,1,51750.70434,-5.5,247.049
2021-04-22 02:00:00,4,1,51750.70434,-5.4,252.742
2021-04-22 03:00:00,4,1,51750.70434,-5.2,258.974
2021-04-22 04:00:00,4,1,51750.70434,-3.7,255.277
2021-04-22 05:00:00,4,1,51750.70434,-2.2,252.514
2021-04-22 06:00:00,4,1,51750.70434,-0.7,244.166
2021-04-22 07:00:00,4,1,51750.70434,0.0,237.543
2021-04-22 08:00:00,4,1,51750.70434,0.7,237.035
2021-04-22 09:00:00,4,1,51750.70434,1.4,230.89
2021-04-22 10:00:00,4,1,51750.70434,1.7,232.252
2021-04-22 11:00:00,4,1,51750.70434,1.9,235.155
2021-04-22 12:00:00,4,1,51750.70434,2.2,242.785
2021-04-22 13:00:00,4,1,51750.70434,1.5,250.124
2021-04-22 14:00:00,4,1,51750.70434,0.8,252.746
2021-04-22 15:00:00,4,1,51750.70434,0.1,262.89
2021-04-22 16:00:00,4,1,51750.70434,-0.6,271.816
2021-04-22 17:00:00,4,1,51750.70434,-1.3,271.629
2021-04-22 18:00:00,4,1,51750.70434,-2.0,260.751
2021-04-22 19:00:00,4,1,51750.70434,-2.4,251.025
2021-04-22 20:00:00,4,1,51750.70434,-2.8,242.037
2021-04-22 21:00:00,4,1,51750.70434,-3.2,240.211
2021-04-22 22:00:00,4,1,51750.70434,-3.7,239.829
2021-04-22 23:00:00,4,1,51750.70434,-4.1,242.032
2021-04-23 00:00:00,4,1,51750.70434,-4.6,243.677
2021-04-23 01:00:00,5,1,50751.90809,-4.2,249.562
2021-04-23 02:00:00,5,1,50751.90809,-3.9,258.334
2021-04-23 03:00:00,5,1,50751.90809,-3.5,259.665
2021-04-23 04:00:00,5,1,50751.90809,-2.0,258.819
2021-04-23 05:00:00,5,1,50751.90809,-0.6,258.716
2021-04-23 06:00:00,5,1,50751.90809,0.9,250.356
2021-04-23 07:00:00,5,1,50751.90809,2.0,246.247
2021-04-23 08:00:00,5,1,50751.90809,3.0,238.772
2021-04-23 09:00:00,5,1,50751.90809,4.1,232.497
2021-04-23 10:00:00,5,1,50751.90809,4.1,231.25
2021-04-23 11:00:00,5,1,50751.90809,4.0,236.098
2021-04-23 12:00:00,5,1,50751.90809,4.0,239.685
2021-04-23 13:00:00,5,1,50751.90809,3.3,246.302
2021-04-23 14:00:00,5,1,50751.90809,2.5,253.974
2021-04-23 15:00:00,5,1,50751.90809,1.8,264.794
2021-04-23 16:00:00,5,1,50751.90809,1.2,271.104
2021-04-23 17:00:00,5,1,50751.90809,0.7,268.587
2021-04-23 18:00:00,5,1,50751.90809,0.1,259.677
2021-04-23 19:00:00,5,1,50751.90809,-0.1,250.826
2021-04-23 20:00:00,5,1,50751.90809,-0.3,240.486
2021-04-23 21:00:00,5,1,50751.90809,-0.5,238.397
2021-04-23 22:00:00,5,1,50751.90809,-0.7,236.875
